id,text,klass,humor_rating,humor_mechanism
tweet21570,"Cual fue su mayor fracaso en la vida el mio estar casi dos años 
 con alguien que nunca jamás me quiso
Nombre : labo
Apellido: ludeada",no-joke,,
tweet21571,"#Chiste Hola guapa, bailas?
- Vale! pero quién saca a mi amiga?
- Ah, no te preocupes... SEGURIDAD! #chistes RT",joke,2.0,
tweet21572,que desesperacion me agarra ver a alguien mal y no saber que hacer la re concha de la lora,no-joke,,
tweet21573,Brilla que te queda lindo,no-joke,,
tweet21574,"#100KaraSevdaDivinity

Las caras que pone Kemal al ver a Nihan me dan ganas de reír",no-joke,,
tweet21575,"No manche profe, claro que es normal ir al baño y regresar con el desayuno.",no-joke,,
tweet21576,RT @julimal10: estudio revela que 95% de las personas se levantan con pereza el otro 5% no se levanta :l,joke,1.8,
tweet21577,"Qué rápido pasa el tiempo cuando uno es feliz. 

Saludos desde el año 1400 a.C.",joke,2.0,irony
tweet21578,Te abraza y desaparecen los problemas.,no-joke,,
tweet21579,"Un tipo le dice a otro: – – Mi mujer hace tres días que no me habla… Y el otro le dice : – Cuidela, que mujeres así ya no se consiguen!”",joke,2.5,
tweet21580,Clases de Filosofía con referencias desde “La República” de Platón hasta “Los Simpsons”. Hermoso.,no-joke,,
tweet21581,"- Doctor, tengo un problema tremendo. Estoy perdiendo la memoria.

- ¿Cuánto tiempo hace?

- ¿Cuánto tiempo hace ...",joke,2.4,
tweet21582,Un día sos joven y al otro te molesta que se suban pibes del secundario al bondi porque gritan mucho,no-joke,,
tweet21583,¿Cual es la diferencia de un toro vivo y un toro muerto? Que el toro vivo enviste y el toro muerto en bistek,joke,3.0,
tweet21584,"Hoy en el metro se subió un ladrón y traía un cuchillo, por suerte yo tenía un pastel; lo partimos y comenzamos a cantar, fue hermoso.",joke,2.0,unmasking
tweet21585,"No sabés lo que querés, hasta que querés verlo todos los días.",no-joke,,
tweet21586,"hace poco estaba casi en 58 y ahora estoy en 54, desde mis 15 que no bajo tanto de peso",no-joke,,
tweet21587,"-¿Se fue la luz?
+Nooooo... todos cerramos los ojos al mismo tiempo.",joke,3.0,irony
tweet21588,#verdadesocultas #llorio lo sabe todo podría solucionar la paz mundial y los conflictos bélicos de la humanidad ella todo lo puede,no-joke,,
tweet21589,-¿Eres bueno en la cama? -¡Claro que sí! ¡Duermo 12 horas todos los días!,joke,2.4,misunderstanding
tweet21590,"Quiero HELADOOOOO!!!* ups! Me voy! Por ahí viene la""guaguita""!!!",no-joke,,
tweet21591,"Supongo que esta encuesta no es normal, así que voy a recurrir a la ayuda del lobby de gente que le gusta el arte...",no-joke,,
tweet21592,"–Doctor, ¿Me veo muy gorda? –¡No sea exagerada mujer! A ver saque la lengua y diga 'Muuuu'... ¡JAJAJAJAJAJAJÁ! es broma señora, ¡REGRESE!",joke,2.2,
tweet21593,"#Chiste llega un señor Niña como te llamas
- Jara ...
- Jara :O que Nombre tan exotico 
-uyy Jierto que Jii  #chistes RT",joke,1.8333,
tweet21594,"Dale la vuelta a tu teléfono 

ɐuɐɯǝs ɹoǝd nʇ ɹǝs ɐ ɐʌ ɐʇsǝ sɐǝʇınʇǝɹ ol ou ıs ǝɥɔou ɐʇsǝ sɐuǝnq sɐıɔıʇou ɹǝuǝʇ ɐ sɐʌ oʇsǝ ǝʇsıǝl ǝnb ǝpsǝp",no-joke,,
tweet21595,"A está hora Judas ya estaba recibiendo un whatsapp de los Romanos que decía, ""sevaser o no sevaser el bisne""",joke,1.0,
tweet21596,"mi mama es una rata!!!.... 
Firma: Mickey #XD #RT",joke,1.8,
tweet21597,"Esas mujeres que les gusta eructar fuerte, ¿Cuántos bultos de cemento se aguantan en el lomo?",no-joke,,
tweet21598,"Condones: Personas con poderes paranormales. 

Condones.",joke,3.0,wordplay
tweet21599,A un paso del infierno,no-joke,,
tweet21600,Buenos días mis lasagnas y lasagnos,no-joke,,
tweet21601,Like ❤️ si dijiste que dormirías temprano pero no es cierto y estás viendo memes.,no-joke,,
tweet21602,Hasta ahora no ha sucedido ningun incidente extremo en la#Sanse ASI Q SI VAS PA'ALLA...COMPORTATE Y NO COMO UN ANIMAL!!Bebe con moderacion!!,no-joke,,
tweet21603,"—¿Nivel de francés?
—Alto.
—Traduzca “El tren mató al perro”.
—Le pupú le mató le guaguá.
—Nosotros le llamamos.",joke,1.6667,wordplay
tweet21604,#RipGloriaAlvarez Como no se iba a morir si ella sólita se echaba el lazo al cuello cada vez que habría la trompa.,no-joke,,
tweet21605,"Si una mujer te deja verla sin maquillaje, no lo pienses más, ella es la indicada.

Ofrécele tu catálogo de Mary Kay, Avon, Natura o Jafra.",joke,3.25,
tweet21606,¿Donde tiene Z la ciruela¿?.... ¡En el caroZo!,joke,2.0,
tweet21607,"Que mierda se habran fumado al crear:

—Una esponja que vive en una piña
—Un cangrejo con una hija ballena
—Una ardilla que vive en el mar",no-joke,,
tweet21608,"—¿Me...Me has afeitado las cejas mientras dormía, papá? 
—Sí. Y no pareces sorprendido.",joke,2.2,
tweet21609,Si yo fuera  mamá de uno de los niños que siguen adentro estaría pataleando porque saquen a mi cabro chico,no-joke,,
tweet21610,"""Tu y tu orgullo o Nosotros y nuestra historia piénsalo.",no-joke,,
tweet21611,"Y justo cuando pensabas que ya podías llevar el propósito de la dieta en paz, vienen en camino la rosca y los tamales.",no-joke,,
tweet21612,"Tips para que tu cita salga bien:

—Ponerla entre comillas.
—Pon el nombre del autor al final.

¿Qué esperaban? ¿Consejos de amor?",joke,4.0,
tweet21613,¿Por qué le dicen al Presidente el Clutch? Porque primero mete la pata y luego hace los cambios.,joke,1.2,
tweet21614,"Es hora de mi tradicional poetuit nocturno, atentos",no-joke,,
tweet21615,Dale invierno volveeee,no-joke,,
tweet21616,Yo no soy colgada pero cuando me cuelgan mucho ya no respondo. /La más resentida.,no-joke,,
tweet21617,El «poliamor» es uno de los eufemismos más pendejos creados por el hombre.,no-joke,,
tweet21618,solamente el tiene la suerte que le llega una recarga de arriba jajajaj 🤣,no-joke,,
tweet21619,No confío en esas personas que duermen y no cierran los ojos completamente.,joke,2.6667,
tweet21620,Confirmado: la primera presentación de Maroon 5 sera en Samabaj.,no-joke,,
tweet21621,Si Emmanuel es cantante con esa voz yo podría ser Miss Chile con este cuerpo. #paridad,joke,1.25,
tweet21622,"- Oye man, Cómo se dice ""hermano"" en Inglés? 

- Uhh no sé Brother, esa te la debo.",joke,2.6667,absurd
tweet21623,"—Facebook es como una cárcel.
¿Por qué?
—Te sientas, pierdes tu tiempo, tienes una foto de perfil, y escribes sobre muros.",joke,1.2,analogy
tweet21624,Que mejor momento para volver a contar el chiste del otro día...,no-joke,,
tweet21625,"#Chiste Parcero... me voy para USA! - ¡ME IMPORTA UN CULO! - Listo, voy a ver si me lo dejan traer #chistes RT",joke,2.0,
tweet21626,Un hombre sin lengua puede mantener un secreto pero no a su esposa.,joke,2.0,exaggeration
tweet21627,Me quedan tan pocos amigos que le dije feliz día a uno de tránsito,joke,1.6667,exaggeration
tweet21628,"Me gustan las mujeres a la antigua, de esas que no tienen pito.",joke,1.5,absurd
tweet21629,"- Tu comentario estimula las glándulas sudoríporas de mi miembro viril
- ¿Qué?
- Que me suda la polla
#Chistes #H...",joke,1.4,exaggeration
tweet21630,Aunque sea hacé una melodía hijo de puta,no-joke,,
tweet21631,"—¡Rubia, tienes una neurona! —¡Quítamela, quítamela, quítamela!",joke,2.25,stereotype
tweet21632,"“Etajifoxnhwllskjwjpkrisjnahifknsgkfknagukronshkekpflnanahckanhdikdknsjkdkmrolmsjlldjajhenvsyiehqnsjkdjwn... BRYANT MYERSSS”

—Bryant Myers.",joke,2.0,exaggeration
tweet21633,Muerto el que Lee.,no-joke,,
tweet21634,"- ¿Reconocerías a tu madre con los ojos vendados?
- Claro que sí. Es ésa, la de los ojos vendados.",joke,2.6667,absurd
tweet21635,"—Se la voy a meter con todo y huevos
—Perdón Ing. ¿qué dijo? no lo escuché
—Qué esa señorita está contratada.",joke,1.2,stereotype
tweet21636,"_ Subí que te llevo Schwarzenegger, decime a dónde vas?
- A Bella Vista baby!",joke,2.0,
tweet21637,"La perra mia sabe cuando la regaño; baja la cabeza,mentalmente me envia al carajo y se va a su camita.",no-joke,,
tweet21638,"La otra noche una cucaracha se posó en mi cama, no la mate por que hace años que no dormía con alguien.",joke,2.4,absurd
tweet21639,No escribáis insultos en los tuits que hay hijos de puta que os reportan.,joke,1.25,
tweet21640,"¿Sabes que te caería bien?

¿Qué?

Un rayo",joke,1.0,
tweet21641,"RT @programadorasp: RT @Mich090: RT @carvalladolid: -Hola, le llamo del 1004 -Imposible, hasta 1876 no se inventó el teléfono",joke,3.25,absurd
tweet21642,Que sea eterno todo aquello que nos haga bien,no-joke,,
tweet21643,"La masturbación produce dos cosas: - La primera es la pérdida de la memoria, la segunda... la segunda... ¿Cuál era la segunda? :O #xD #RT",joke,2.3333,absurd
tweet21644,"—Yo traje incienso. —Yo traje mirra. —Yo traje oro... —NO MAMES BALTASAR, QUEDAMOS QUE NO PASARA DE CIEN PESOS.",joke,3.4,absurd
tweet21645,"-¿Cuántos años tienes?
-15, ya casi 16.
-Ah, gracias por dejármelo claro, yo pensaba que tenías 15 y ya casi 47, idiota.",joke,2.5,insults
tweet21646,"—Hola, ¿es aquí el curso para aprender a ser puntual? —Si, pero llega tarde. —No mames, pues por eso me inscribí.",joke,1.5,unmasking
tweet21647,"#MACHISTA: La paloma es el bicho de la paz, y la mujer es la paz del bicho. #fb",joke,2.75,wordplay
tweet21648,Yo también uso la ropa vieja como pijama nueva.,no-joke,,
tweet21649,"—Ven papá, quiero presentarte a mi chava.

—¡Ese es mi hijo! Oye... pero es hombre.

—Sí, es mi novio Salvador. Mi chava hermoso.",joke,1.25,unmasking
tweet21650,"—Mamá, ¿puedo salir? —Pero dime a dónde vas. —A dónde vas. —Ok, pero ponte suéter",joke,2.6,
tweet21651,"#SeSienteTanBien que te digan "" Si tú no vas , yo no voy "".",no-joke,,
tweet21652,"El amor es como las drogas, te da las mejores o peores sensaciones de todas.",no-joke,,
tweet21653,"18 años: te molesta que en un bar no haya gente.
25 años: te molesta que en un bar haya mucha gente.
30 años: te molesta la gente.",joke,3.25,reference
tweet21654,"Cuando las mujeres te preguntan algo, no solo ya saben la respuesta, sino que formulan la pregunta de modo que sufras al responderla.",joke,2.3333,
tweet21655,"—Amor ¿Podrías dejar de pensar en cerveza?
—Sí mi sol. 
—¿Qué?
—Nada, que pareces modelo.
—Terminamos. 
—No, regresa Victoria, fui un Indio.",joke,1.6,
tweet21656,Mama en la escuela me dicen Geek Y vos que hiciste juancito. Les baje 1 de Karma. Chiste by @hernanmdq,joke,1.1667,
tweet21657,"""Ya me voy a poner a dieta"".

Mi hambre: JAJAJAJAJA.
Mi fuerza de voluntad: JAJAJAJAJA.
Mi abuelita: JAJAJAJA.
El de los tacos: JAJAJAJAJA.",joke,1.6667,
tweet21658,#chiste Soy Tan Famoso Quee Cuando voy al Supeer..... Laas Pueertas se Abren solas #RT,joke,1.5,
tweet21659,"- Oye, dicen que el semen y el cloro saben a lo mismo ¿Usted que opina?
- No lo sé colega, nunca he probado el cloro...",joke,2.2,
tweet21660,"""Que noche la de anoche, como me gustaría repetirla"". 

—Juanito, 15 años, virgen, tomó a escondidas dos vasos de cerveza.",joke,1.5,exaggeration
tweet21661,¿Por qué los chistes de rubias siempre ocupan dos lineas?... Para que ellas puedan entenderlos,joke,1.6,
tweet21662,"Nunca he ido a un desfile de modas, pero estoy seguro que en las pasarelas hay de esos letreros de ""Favor de no alimentar a los modelos"".",joke,2.0,
tweet21663,"“Para siempre” suena mucho tiempo, pero cuando piensas en las personas que amas, es muy poco.",no-joke,,
tweet21664,-Un gran pensador árabe dijo: تيةئب سمبأسكمق y tiene toda la razón :/ .,joke,1.5,misunderstanding
tweet21665,"—¿De quién son esos ricitos tan lindos?    —JAJAJÁ!! ya mi amor, sácame la mano de los calzones que me haces cosquillas!",joke,2.0,unmasking
tweet21666,"Cada vez que saco mi celular en el bus y alguien observa lo que escribo, pongo “cuando tú me digas detono la bomba” y dejan de mirar.",joke,2.3333,reference
tweet21667,Todos mis amigos hablandome LOS AMO,no-joke,,
tweet21668,"¿Cuál es la diferencia entre un motor y un inodoro?
En que en el motor tu te sientas para correr, y en el inodoro tu corres para sentarte.",joke,2.2,analogy
tweet21669,"La ví a mi suegra tirada en la arena y me partió el corazón, fuí y le compré una sombrilla con un pararrayos",joke,2.0,
tweet21670,"""No puedo, estoy con la perra de mi novia"". Frases que se pueden entender mal.",joke,2.0,wordplay
tweet21671,Ya no se puede ser sociable porque la gente lo confunde con coquetear.,no-joke,,
tweet21672,"Que bueno que andan publicando que hace calor, creí que estaba sudando a lo pendejo.",joke,1.3333,irony
tweet21673,"— Doctor. Sea sincero, ¿el desmayo que tuve es grave?
— Soy san Pedro.",joke,2.8333,irony
tweet21674,"Presúmanme sus regalos de Navidad, malditas escorias.",no-joke,,
tweet21675,Presidente del club de fans de tu carita,no-joke,,
tweet21676,Hoy se me fue el Internet y tuve que pasar el tiempo con mi familia. Parecen ser buenas personas.,joke,2.1667,exaggeration
tweet21677,Felices los 4= Tú + yo + 2 órdenes de taquitos😋,no-joke,,
tweet21678,"Ella se enchulo creo que se sintió querida, no se fue arrepentida no!",no-joke,,
tweet21679,Se me coló un Paco en la fila y le pregunté “estai muy apurao?”,no-joke,,
tweet21680,"1.-Escoge el que más te guste:
🚗🚗🚙🚕🚙🚗🚚🚙🚛🚗🚕🚙🚛🚚🚗🚙🚗🚕🚕🚛🚗🚌🚚🚚🚙🚗🚕

2.-Súbete en él.

3.-Vete a la chingada.",joke,1.3333,
tweet21681,¿En qué cuento de hadas viven los qué creen que se puede trabajar únicamente de lo que te gusta?,no-joke,,
tweet21682,"Ella dice al novio: -Mi amor, tengo un retraso! -No te preocupes tontita, siempre lo he sabido y así te quiero! by @JoViRosHer",joke,1.2,misunderstanding
tweet21683,"""Estas bien guapo bebé""

—Mi mamá.",no-joke,,
tweet21684,"Irme a dormir oliendo a ti es lo mejor que me ha pasado.

Gracias Suavitel, momentos mágicos.",joke,2.75,absurd
tweet21685,"1+1= sombrilla o flecha , 2+2= pez, 3+3=8, 4+4= pino, 7+7= triángulo. RT si eres de ese 1% que lo entiende.",no-joke,,
tweet21686,¿Así te maquillas o te empujaron al pastel?,joke,1.1667,
tweet21687,"— ¡MAMÁ! 
— ¿Qué pasó? 
— ¿Has visto al amor de mi vida? 
— ¿Apoco tienes novia? 
–NO, mi computadora. #xD",joke,2.4,unmasking
tweet21688,"#MiPrimerAcoso fue despues de ir un mes al gimnasio, en la calle todas me miraban con ganas de quererme violar.  Fue horrible.",no-joke,,
tweet21689,"Sera que extraño tus gritos 
(Tu locura es mi motor)",no-joke,,
tweet21690,recuerda to lo q hice cndo me olvides,no-joke,,
tweet21691,Esta pinche cruda no me la quito ni con las esferas del dragón.,no-joke,,
tweet21692,"- ay sos re colgado
- quien",joke,2.0,misunderstanding
tweet21693,"en español: dignidad 
en inglés: dignity 
en realidad: no tengo",joke,1.4,
tweet21694,"Faltan dos semanas para San Valentín, ya te estoy guardando la prueba de amor de regalo, no la vayas a cagar.",no-joke,,
tweet21695,Esos momentos en los que la música es tu mejor psicólogo.,no-joke,,
tweet21696,La capacidad de amar tiene un límite y se llama SUEGRA.,joke,2.0,exaggeration
tweet21697,Todo lo que hago termina malxzgzhxgxh,no-joke,,
tweet21698,"—¿En tu casa también rayas la mesa?
—No, en mi casa no me aburro tanto como en tu clase, vieja pendeja. Y mi mamá si me deja ir al baño.",joke,1.25,
tweet21699,"Esos fueron algunos chistes por ahora, mas tarde publico mas ¡Feliz domingo!",no-joke,,
tweet21700,Un rato maestra jaja,no-joke,,
tweet21701,"RT @pezo94: mamá, mamá, en la escuela me avientan queso y jalapeños!    --  Ya Nachito, Ya Nachito!!",joke,2.75,absurd
tweet21702,"#NoSoporto  a las mujeres que son feas y que caminan y se comportan como si estuvieran bien buenas. Por favor, se ven peor.",no-joke,,
tweet21703,"#Frases No odies a las personas que tienen celos de ti, respeta sus celos, porque ellas piensan que tu eres mejor",no-joke,,
tweet21704,"Feliz día del padre, en especial a aquéllos que no le dieron suficiente amor ni atención a sus hijas: gracias, sus hijas son las más putas.",no-joke,,
tweet21705,Floren guapo,no-joke,,
tweet21706,"-Dice el doctor q lo mejor para curarme el dolor de garganta es un striptease
-Un Strepsils
-Joder Paqui, le quitas la ilusión a cualquiera",joke,1.2,wordplay
tweet21707,MEXICOOOOOO MEXICOOOOOOOOOOOOOOOOOOOOOOOO CABRONES!!!  #MexicoVsAlemania,no-joke,,
tweet21708,Sabéis que al principio Eunwoo y Rena me intimidaban muchísimo? En plan las veía en wee woo y me asustaba,no-joke,,
tweet21709,"El Barça controlando hasta la iglesia, ponen un Papa argentino, como Messi.",joke,1.25,exaggeration
tweet21710,"-¿Tu hijo es tartamudo? -Si, pero sólo cuando habla...",joke,1.75,absurd
tweet21711,"Jamás lean mensajes viejos de Whatsapp, son una terrible acumulación de recuerdos.",no-joke,,
tweet21712,No le pegues nunca a un hombre con lentes (gafas). Mejor pégale con los puños.,joke,2.2,unmasking
tweet21713,memes 24/7 con nachito alguien le diga que lo amo ajajajaja,no-joke,,
tweet21714,"-Mija ¿en donde aprendiste a teletransportate asi? con Cayosama? -No, con Lucia Samayoa Mama¡¡",joke,1.8333,analogy
tweet21715,Mi canción favorita no se la dedico a cualquiera.,no-joke,,
tweet21716,"Lo digo enserio, todos los partidos (igualados) que he visto del ql de cl han acabo en derrotas.
NO VEO MAS PARTIDOS GOOD LUCK",no-joke,,
tweet21717,"Todos tenemos un contacto en nuestro teléfono con el nombre de ""no seas pendejo(a), no le llames"".",no-joke,,
